segment_id,value,created_at
36,6.8,2026-03-13 17:40:51
37,18.88,2026-03-13 17:40:51
38,17.41,2026-03-13 17:40:51
39,18.01,2026-03-13 17:40:51
40,15.23,2026-03-13 17:40:51
1,17.93,2026-03-13 18:10:51
2,1.97,2026-03-13 18:10:51
3,9.03,2026-03-13 18:10:51
4,10.12,2026-03-13 18:10:51
5,18.03,2026-03-13 18:10:51
6,9.26,2026-03-13 18:10:51
7,15.12,2026-03-13 18:10:51
8,6.45,2026-03-13 18:10:51
9,5.59,2026-03-13 18:10:51
10,2.22,2026-03-13 18:10:51
11,1.41,2026-03-13 18:10:51
12,17.59,2026-03-13 18:10:51
13,17.95,2026-03-13 18:10:51
14,1.38,2026-03-13 18:10:51
15,1.36,2026-03-13 18:10:51
16,12.57,2026-03-13 18:10:51
17,14.64,2026-03-13 18:10:51
18,2.66,2026-03-13 18:10:51
19,10.74,2026-03-13 18:10:51
20,15.04,2026-03-13 18:10:51
21,18.96,2026-03-13 18:10:51
22,15.51,2026-03-13 18:10:51
23,10.1,2026-03-13 18:10:51
24,14.04,2026-03-13 18:10:51
25,19.17,2026-03-13 18:10:51
26,7.41,2026-03-13 18:10:51
27,17.03,2026-03-13 18:10:51
28,18.93,2026-03-13 18:10:51
29,18.62,2026-03-13 18:10:51
30,2.98,2026-03-13 18:10:51
31,18.89,2026-03-13 18:10:51
32,15.08,2026-03-13 18:10:51
33,14.43,2026-03-13 18:10:51
34,15.05,2026-03-13 18:10:51
35,1.53,2026-03-13 18:10:51
36,12.1,2026-03-13 18:10:51
37,5.26,2026-03-13 18:10:51
38,12.97,2026-03-13 18:10:51
39,5.84,2026-03-13 18:10:51
40,3.19,2026-03-13 18:10:51
1,75.26,2026-03-13 18:40:51
2,49.62,2026-03-13 18:40:51
3,83.1,2026-03-13 18:40:51
4,55.86,2026-03-13 18:40:51
5,79.78,2026-03-13 18:40:51
6,58.51,2026-03-13 18:40:51
7,77.8,2026-03-13 18:40:51
8,55.76,2026-03-13 18:40:51
9,89.68,2026-03-13 18:40:51
10,60.73,2026-03-13 18:40:51
11,78.43,2026-03-13 18:40:51
12,53.61,2026-03-13 18:40:51
13,78.52,2026-03-13 18:40:51
14,56.98,2026-03-13 18:40:51
15,73.51,2026-03-13 18:40:51
16,54.61,2026-03-13 18:40:51
17,76.71,2026-03-13 18:40:51
18,59.18,2026-03-13 18:40:51
19,78.35,2026-03-13 18:40:51
20,54.75,2026-03-13 18:40:51
21,89.6,2026-03-13 18:40:51
22,49.72,2026-03-13 18:40:51
23,72.9,2026-03-13 18:40:51
24,60.52,2026-03-13 18:40:51
25,76.96,2026-03-13 18:40:51
26,45.43,2026-03-13 18:40:51
27,71.28,2026-03-13 18:40:51
28,61.32,2026-03-13 18:40:51
29,75.97,2026-03-13 18:40:51
30,54.17,2026-03-13 18:40:51
31,78.4,2026-03-13 18:40:51
32,55.88,2026-03-13 18:40:51
33,88.43,2026-03-13 18:40:51
34,59.74,2026-03-13 18:40:51
35,86.33,2026-03-13 18:40:51
36,62.92,2026-03-13 18:40:51
37,87.77,2026-03-13 18:40:51
38,57.08,2026-03-13 18:40:51
39,80.73,2026-03-13 18:40:51
40,64.42,2026-03-13 18:40:51
1,85.45,2026-03-13 19:10:51
2,45.42,2026-03-13 19:10:51
3,89.9,2026-03-13 19:10:51
4,53.93,2026-03-13 19:10:51
5,85.19,2026-03-13 19:10:51
6,58.36,2026-03-13 19:10:51
7,79.69,2026-03-13 19:10:51
8,53.99,2026-03-13 19:10:51
9,70.44,2026-03-13 19:10:51
10,62.94,2026-03-13 19:10:51
11,79.04,2026-03-13 19:10:51
12,60.17,2026-03-13 19:10:51
13,86.68,2026-03-13 19:10:51
14,64.26,2026-03-13 19:10:51
15,85.91,2026-03-13 19:10:51
16,60.42,2026-03-13 19:10:51
17,83.55,2026-03-13 19:10:51
18,52.89,2026-03-13 19:10:51
19,82.36,2026-03-13 19:10:51
20,49.41,2026-03-13 19:10:51
21,82.52,2026-03-13 19:10:51
22,60.24,2026-03-13 19:10:51
23,77.47,2026-03-13 19:10:51
24,60.89,2026-03-13 19:10:51
25,74.37,2026-03-13 19:10:51
26,63.98,2026-03-13 19:10:51
27,81.6,2026-03-13 19:10:51
28,46.25,2026-03-13 19:10:51
29,82.7,2026-03-13 19:10:51
30,50.12,2026-03-13 19:10:51
31,73.94,2026-03-13 19:10:51
32,49.99,2026-03-13 19:10:51
33,87.24,2026-03-13 19:10:51
34,58.55,2026-03-13 19:10:51
35,78.18,2026-03-13 19:10:51
36,52.95,2026-03-13 19:10:51
37,75.2,2026-03-13 19:10:51
38,58.04,2026-03-13 19:10:51
39,70.5,2026-03-13 19:10:51
40,64.25,2026-03-13 19:10:51
1,89.33,2026-03-13 19:40:51
2,76.47,2026-03-13 19:40:51
3,100.0,2026-03-13 19:40:51
4,73.73,2026-03-13 19:40:51
5,86.54,2026-03-13 19:40:51
6,69.94,2026-03-13 19:40:51
7,100.0,2026-03-13 19:40:51
8,71.68,2026-03-13 19:40:51
9,91.04,2026-03-13 19:40:51
10,76.28,2026-03-13 19:40:51
11,94.3,2026-03-13 19:40:51
12,73.39,2026-03-13 19:40:51
13,85.18,2026-03-13 19:40:51
14,71.02,2026-03-13 19:40:51
15,100.0,2026-03-13 19:40:51
16,61.71,2026-03-13 19:40:51
17,98.82,2026-03-13 19:40:51
18,76.63,2026-03-13 19:40:51
19,97.56,2026-03-13 19:40:51
20,71.88,2026-03-13 19:40:51
21,98.46,2026-03-13 19:40:51
22,73.74,2026-03-13 19:40:51
23,86.27,2026-03-13 19:40:51
24,60.73,2026-03-13 19:40:51
25,93.02,2026-03-13 19:40:51
26,63.47,2026-03-13 19:40:51
27,94.11,2026-03-13 19:40:51
28,77.18,2026-03-13 19:40:51
29,99.87,2026-03-13 19:40:51
30,77.33,2026-03-13 19:40:51
31,100.0,2026-03-13 19:40:51
32,62.55,2026-03-13 19:40:51
33,97.53,2026-03-13 19:40:51
34,70.41,2026-03-13 19:40:51
35,85.66,2026-03-13 19:40:51
36,79.14,2026-03-13 19:40:51
37,90.43,2026-03-13 19:40:51
38,63.8,2026-03-13 19:40:51
39,100.0,2026-03-13 19:40:51
40,74.91,2026-03-13 19:40:51
1,100.0,2026-03-13 20:10:51
2,69.24,2026-03-13 20:10:51
3,88.13,2026-03-13 20:10:51
4,67.11,2026-03-13 20:10:51
5,87.79,2026-03-13 20:10:51
6,70.85,2026-03-13 20:10:51
7,100.0,2026-03-13 20:10:51
8,79.33,2026-03-13 20:10:51
9,90.17,2026-03-13 20:10:51
10,66.45,2026-03-13 20:10:51
11,99.37,2026-03-13 20:10:51
12,65.81,2026-03-13 20:10:51
13,91.55,2026-03-13 20:10:51
14,76.12,2026-03-13 20:10:51
15,100.0,2026-03-13 20:10:51
16,74.96,2026-03-13 20:10:51
17,92.16,2026-03-13 20:10:51
18,66.96,2026-03-13 20:10:51
19,100.0,2026-03-13 20:10:51
20,77.97,2026-03-13 20:10:51
21,87.83,2026-03-13 20:10:51
22,76.91,2026-03-13 20:10:51
23,94.82,2026-03-13 20:10:51
24,61.9,2026-03-13 20:10:51
25,94.44,2026-03-13 20:10:51
26,67.56,2026-03-13 20:10:51
27,86.41,2026-03-13 20:10:51
28,66.51,2026-03-13 20:10:51
29,100.0,2026-03-13 20:10:51
30,77.58,2026-03-13 20:10:51
31,92.22,2026-03-13 20:10:51
32,71.98,2026-03-13 20:10:51
33,87.32,2026-03-13 20:10:51
34,63.41,2026-03-13 20:10:51
35,100.0,2026-03-13 20:10:51
36,71.75,2026-03-13 20:10:51
37,99.57,2026-03-13 20:10:51
38,74.41,2026-03-13 20:10:51
39,99.08,2026-03-13 20:10:51
40,66.61,2026-03-13 20:10:51
1,80.42,2026-03-13 20:40:51
2,54.48,2026-03-13 20:40:51
3,89.76,2026-03-13 20:40:51
4,45.43,2026-03-13 20:40:51
5,84.03,2026-03-13 20:40:51
6,59.31,2026-03-13 20:40:51
7,89.68,2026-03-13 20:40:51
8,55.9,2026-03-13 20:40:51
9,74.07,2026-03-13 20:40:51
10,55.37,2026-03-13 20:40:51
11,88.41,2026-03-13 20:40:51
12,47.44,2026-03-13 20:40:51
13,80.17,2026-03-13 20:40:51
14,56.01,2026-03-13 20:40:51
15,72.42,2026-03-13 20:40:51
16,64.23,2026-03-13 20:40:51
17,89.31,2026-03-13 20:40:51
18,56.73,2026-03-13 20:40:51
19,76.27,2026-03-13 20:40:51
20,62.94,2026-03-13 20:40:51
21,74.25,2026-03-13 20:40:51
22,57.56,2026-03-13 20:40:51
23,76.53,2026-03-13 20:40:51
24,59.34,2026-03-13 20:40:51
25,72.76,2026-03-13 20:40:51
26,63.35,2026-03-13 20:40:51
27,88.38,2026-03-13 20:40:51
28,60.06,2026-03-13 20:40:51
29,70.46,2026-03-13 20:40:51
30,51.44,2026-03-13 20:40:51
31,71.85,2026-03-13 20:40:51
32,53.95,2026-03-13 20:40:51
33,89.49,2026-03-13 20:40:51
34,61.82,2026-03-13 20:40:51
35,82.76,2026-03-13 20:40:51
36,64.3,2026-03-13 20:40:51
37,83.11,2026-03-13 20:40:51
38,64.85,2026-03-13 20:40:51
39,82.65,2026-03-13 20:40:51
40,52.05,2026-03-13 20:40:51
1,71.81,2026-03-13 21:10:51
2,53.87,2026-03-13 21:10:51
3,86.83,2026-03-13 21:10:51
4,63.37,2026-03-13 21:10:51
5,87.91,2026-03-13 21:10:51
6,61.8,2026-03-13 21:10:51
7,85.16,2026-03-13 21:10:51
8,61.37,2026-03-13 21:10:51
9,81.07,2026-03-13 21:10:51
10,61.6,2026-03-13 21:10:51
11,82.29,2026-03-13 21:10:51
12,62.4,2026-03-13 21:10:51
13,82.51,2026-03-13 21:10:51
14,57.54,2026-03-13 21:10:51
15,83.0,2026-03-13 21:10:51
16,62.24,2026-03-13 21:10:51
17,84.28,2026-03-13 21:10:51
18,46.59,2026-03-13 21:10:51
19,85.25,2026-03-13 21:10:51
20,46.02,2026-03-13 21:10:51
21,89.58,2026-03-13 21:10:51
22,49.95,2026-03-13 21:10:51
23,70.83,2026-03-13 21:10:51
24,54.19,2026-03-13 21:10:51
25,70.54,2026-03-13 21:10:51
26,58.45,2026-03-13 21:10:51
27,81.79,2026-03-13 21:10:51
28,49.82,2026-03-13 21:10:51
29,81.09,2026-03-13 21:10:51
30,61.61,2026-03-13 21:10:51
31,71.6,2026-03-13 21:10:51
32,57.76,2026-03-13 21:10:51
33,77.09,2026-03-13 21:10:51
34,48.21,2026-03-13 21:10:51
35,88.43,2026-03-13 21:10:51
36,49.69,2026-03-13 21:10:51
37,81.3,2026-03-13 21:10:51
38,53.79,2026-03-13 21:10:51
39,81.53,2026-03-13 21:10:51
40,50.77,2026-03-13 21:10:51
1,3.9,2026-03-13 21:40:51
2,17.13,2026-03-13 21:40:51
3,8.9,2026-03-13 21:40:51
4,18.54,2026-03-13 21:40:51
5,10.74,2026-03-13 21:40:51
6,18.5,2026-03-13 21:40:51
7,19.46,2026-03-13 21:40:51
8,14.44,2026-03-13 21:40:51
9,10.55,2026-03-13 21:40:51
10,16.6,2026-03-13 21:40:51
11,4.45,2026-03-13 21:40:51
12,4.02,2026-03-13 21:40:51
13,0.66,2026-03-13 21:40:51
14,17.4,2026-03-13 21:40:51
15,8.6,2026-03-13 21:40:51
16,3.73,2026-03-13 21:40:51
17,12.27,2026-03-13 21:40:51
18,7.79,2026-03-13 21:40:51
19,0.88,2026-03-13 21:40:51
20,14.23,2026-03-13 21:40:51
21,5.04,2026-03-13 21:40:51
22,2.51,2026-03-13 21:40:51
23,4.39,2026-03-13 21:40:51
24,2.94,2026-03-13 21:40:51
25,5.77,2026-03-13 21:40:51
26,1.66,2026-03-13 21:40:51
27,1.73,2026-03-13 21:40:51
28,5.49,2026-03-13 21:40:51
29,8.98,2026-03-13 21:40:51
30,19.08,2026-03-13 21:40:51
31,14.24,2026-03-13 21:40:51
32,9.46,2026-03-13 21:40:51
33,13.73,2026-03-13 21:40:51
34,13.72,2026-03-13 21:40:51
35,2.51,2026-03-13 21:40:51
36,18.51,2026-03-13 21:40:51
37,1.01,2026-03-13 21:40:51
38,16.86,2026-03-13 21:40:51
39,1.75,2026-03-13 21:40:51
40,15.44,2026-03-13 21:40:51
1,2.26,2026-03-13 22:10:51
2,0.38,2026-03-13 22:10:51
3,14.44,2026-03-13 22:10:51
4,3.74,2026-03-13 22:10:51
5,13.01,2026-03-13 22:10:51
6,18.13,2026-03-13 22:10:51
7,9.72,2026-03-13 22:10:51
8,0.09,2026-03-13 22:10:51
9,0.97,2026-03-13 22:10:51
10,8.03,2026-03-13 22:10:51
11,7.22,2026-03-13 22:10:51
12,9.91,2026-03-13 22:10:51
13,16.96,2026-03-13 22:10:51
14,11.82,2026-03-13 22:10:51
15,7.66,2026-03-13 22:10:51
16,19.67,2026-03-13 22:10:51
17,18.09,2026-03-13 22:10:51
18,8.77,2026-03-13 22:10:51
19,8.8,2026-03-13 22:10:51
20,10.5,2026-03-13 22:10:51
21,14.54,2026-03-13 22:10:51
22,7.72,2026-03-13 22:10:51
23,1.76,2026-03-13 22:10:51
24,9.25,2026-03-13 22:10:51
25,19.91,2026-03-13 22:10:51
26,1.15,2026-03-13 22:10:51
27,6.14,2026-03-13 22:10:51
28,16.37,2026-03-13 22:10:51
29,14.25,2026-03-13 22:10:51
30,1.12,2026-03-13 22:10:51
31,0.5,2026-03-13 22:10:51
32,16.99,2026-03-13 22:10:51
33,5.13,2026-03-13 22:10:51
34,14.69,2026-03-13 22:10:51
35,14.47,2026-03-13 22:10:51
36,10.21,2026-03-13 22:10:51
37,19.41,2026-03-13 22:10:51
38,2.5,2026-03-13 22:10:51
39,8.88,2026-03-13 22:10:51
40,2.02,2026-03-13 22:10:51
1,1.99,2026-03-13 22:40:51
2,19.42,2026-03-13 22:40:51
3,15.35,2026-03-13 22:40:51
4,9.61,2026-03-13 22:40:51
5,15.51,2026-03-13 22:40:51
6,16.04,2026-03-13 22:40:51
7,3.83,2026-03-13 22:40:51
8,8.99,2026-03-13 22:40:51
9,2.1,2026-03-13 22:40:51
10,5.01,2026-03-13 22:40:51
11,2.95,2026-03-13 22:40:51
12,16.75,2026-03-13 22:40:51
13,19.14,2026-03-13 22:40:51
14,9.71,2026-03-13 22:40:51
15,6.61,2026-03-13 22:40:51
16,5.13,2026-03-13 22:40:51
17,0.97,2026-03-13 22:40:51
18,0.24,2026-03-13 22:40:51
19,0.79,2026-03-13 22:40:51
20,16.38,2026-03-13 22:40:51
21,17.96,2026-03-13 22:40:51
22,6.35,2026-03-13 22:40:51
23,12.22,2026-03-13 22:40:51
24,19.24,2026-03-13 22:40:51
25,2.47,2026-03-13 22:40:51
26,5.2,2026-03-13 22:40:51
27,1.25,2026-03-13 22:40:51
28,4.9,2026-03-13 22:40:51
29,0.05,2026-03-13 22:40:51
30,10.2,2026-03-13 22:40:51
31,13.29,2026-03-13 22:40:51
32,18.7,2026-03-13 22:40:51
33,10.7,2026-03-13 22:40:51
34,2.52,2026-03-13 22:40:51
35,15.89,2026-03-13 22:40:51
36,9.52,2026-03-13 22:40:51
37,16.07,2026-03-13 22:40:51
38,18.19,2026-03-13 22:40:51
39,2.38,2026-03-13 22:40:51
40,14.04,2026-03-13 22:40:51
1,3.37,2026-03-13 23:10:51
2,1.76,2026-03-13 23:10:51
3,3.04,2026-03-13 23:10:51
4,5.89,2026-03-13 23:10:51
5,2.67,2026-03-13 23:10:51
6,4.78,2026-03-13 23:10:51
7,14.62,2026-03-13 23:10:51
8,4.44,2026-03-13 23:10:51
9,9.78,2026-03-13 23:10:51
10,5.96,2026-03-13 23:10:51
11,6.27,2026-03-13 23:10:51
12,5.21,2026-03-13 23:10:51
13,9.63,2026-03-13 23:10:51
14,6.42,2026-03-13 23:10:51
15,12.77,2026-03-13 23:10:51
16,5.15,2026-03-13 23:10:51
17,6.56,2026-03-13 23:10:51
18,3.57,2026-03-13 23:10:51
19,16.53,2026-03-13 23:10:51
20,12.49,2026-03-13 23:10:51
21,11.85,2026-03-13 23:10:51
22,12.69,2026-03-13 23:10:51
23,2.66,2026-03-13 23:10:51
24,6.54,2026-03-13 23:10:51
25,16.07,2026-03-13 23:10:51
26,8.6,2026-03-13 23:10:51
27,10.5,2026-03-13 23:10:51
28,11.69,2026-03-13 23:10:51
29,9.97,2026-03-13 23:10:51
30,6.56,2026-03-13 23:10:51
31,7.22,2026-03-13 23:10:51
32,3.28,2026-03-13 23:10:51
33,14.56,2026-03-13 23:10:51
34,1.32,2026-03-13 23:10:51
35,14.6,2026-03-13 23:10:51
36,0.13,2026-03-13 23:10:51
37,13.91,2026-03-13 23:10:51
38,19.96,2026-03-13 23:10:51
39,11.81,2026-03-13 23:10:51
40,11.88,2026-03-13 23:10:51
1,1.17,2026-03-13 23:40:51
2,17.17,2026-03-13 23:40:51
3,3.33,2026-03-13 23:40:51
4,4.75,2026-03-13 23:40:51
5,8.06,2026-03-13 23:40:51
6,10.09,2026-03-13 23:40:51
7,3.39,2026-03-13 23:40:51
8,15.05,2026-03-13 23:40:51
9,10.17,2026-03-13 23:40:51
10,7.9,2026-03-13 23:40:51
11,16.09,2026-03-13 23:40:51
12,5.22,2026-03-13 23:40:51
13,15.52,2026-03-13 23:40:51
14,0.87,2026-03-13 23:40:51
15,8.14,2026-03-13 23:40:51
16,6.73,2026-03-13 23:40:51
17,3.51,2026-03-13 23:40:51
18,5.29,2026-03-13 23:40:51
19,18.51,2026-03-13 23:40:51
20,10.6,2026-03-13 23:40:51
21,0.41,2026-03-13 23:40:51
22,8.8,2026-03-13 23:40:51
23,1.7,2026-03-13 23:40:51
24,0.82,2026-03-13 23:40:51
25,4.38,2026-03-13 23:40:51
26,7.15,2026-03-13 23:40:51
27,19.96,2026-03-13 23:40:51
28,7.79,2026-03-13 23:40:51
29,16.18,2026-03-13 23:40:51
30,14.96,2026-03-13 23:40:51
31,11.21,2026-03-13 23:40:51
32,3.97,2026-03-13 23:40:51
33,17.54,2026-03-13 23:40:51
34,18.93,2026-03-13 23:40:51
35,12.11,2026-03-13 23:40:51
36,2.55,2026-03-13 23:40:51
37,15.05,2026-03-13 23:40:51
38,7.44,2026-03-13 23:40:51
39,17.55,2026-03-13 23:40:51
40,12.59,2026-03-13 23:40:51
1,11.65,2026-03-14 00:10:51
2,21.62,2026-03-14 00:10:51
3,16.71,2026-03-14 00:10:51
4,14.37,2026-03-14 00:10:51
5,22.14,2026-03-14 00:10:51
6,5.54,2026-03-14 00:10:51
7,9.17,2026-03-14 00:10:51
8,22.77,2026-03-14 00:10:51
9,11.27,2026-03-14 00:10:51
10,17.58,2026-03-14 00:10:51
11,5.38,2026-03-14 00:10:51
12,13.87,2026-03-14 00:10:51
13,14.75,2026-03-14 00:10:51
14,24.46,2026-03-14 00:10:51
15,16.85,2026-03-14 00:10:51
16,9.72,2026-03-14 00:10:51
17,24.05,2026-03-14 00:10:51
18,17.73,2026-03-14 00:10:51
19,15.79,2026-03-14 00:10:51
20,23.12,2026-03-14 00:10:51
21,11.6,2026-03-14 00:10:51
22,15.61,2026-03-14 00:10:51
23,10.7,2026-03-14 00:10:51
24,19.14,2026-03-14 00:10:51
25,14.49,2026-03-14 00:10:51
26,8.09,2026-03-14 00:10:51
27,9.53,2026-03-14 00:10:51
28,10.85,2026-03-14 00:10:51
29,16.15,2026-03-14 00:10:51
30,22.61,2026-03-14 00:10:51
31,16.95,2026-03-14 00:10:51
32,24.43,2026-03-14 00:10:51
33,23.38,2026-03-14 00:10:51
34,11.35,2026-03-14 00:10:51
35,7.13,2026-03-14 00:10:51
36,15.37,2026-03-14 00:10:51
37,24.77,2026-03-14 00:10:51
38,10.93,2026-03-14 00:10:51
39,19.24,2026-03-14 00:10:51
40,9.62,2026-03-14 00:10:51
1,8.38,2026-03-14 00:40:51
2,20.29,2026-03-14 00:40:51
3,10.47,2026-03-14 00:40:51
4,22.13,2026-03-14 00:40:51
5,24.36,2026-03-14 00:40:51
6,17.01,2026-03-14 00:40:51
7,15.92,2026-03-14 00:40:51
8,9.9,2026-03-14 00:40:51
9,11.73,2026-03-14 00:40:51
10,21.62,2026-03-14 00:40:51
11,23.13,2026-03-14 00:40:51
12,15.0,2026-03-14 00:40:51
13,11.84,2026-03-14 00:40:51
14,19.94,2026-03-14 00:40:51
15,10.26,2026-03-14 00:40:51
16,20.91,2026-03-14 00:40:51
17,8.53,2026-03-14 00:40:51
18,19.73,2026-03-14 00:40:51
19,13.17,2026-03-14 00:40:51
20,11.24,2026-03-14 00:40:51
21,9.54,2026-03-14 00:40:51
22,5.59,2026-03-14 00:40:51
23,17.97,2026-03-14 00:40:51
24,5.16,2026-03-14 00:40:51
25,18.91,2026-03-14 00:40:51
26,19.99,2026-03-14 00:40:51
27,8.61,2026-03-14 00:40:51
28,5.02,2026-03-14 00:40:51
29,23.55,2026-03-14 00:40:51
30,24.17,2026-03-14 00:40:51
31,24.07,2026-03-14 00:40:51
32,8.82,2026-03-14 00:40:51
33,18.99,2026-03-14 00:40:51
34,21.96,2026-03-14 00:40:51
35,6.16,2026-03-14 00:40:51
36,6.23,2026-03-14 00:40:51
37,18.99,2026-03-14 00:40:51
38,8.1,2026-03-14 00:40:51
39,22.77,2026-03-14 00:40:51
40,23.55,2026-03-14 00:40:51
1,5.09,2026-03-14 01:10:51
2,14.28,2026-03-14 01:10:51
3,24.93,2026-03-14 01:10:51
4,13.02,2026-03-14 01:10:51
5,21.09,2026-03-14 01:10:51
6,16.43,2026-03-14 01:10:51
7,20.51,2026-03-14 01:10:51
8,19.92,2026-03-14 01:10:51
9,21.44,2026-03-14 01:10:51
10,16.42,2026-03-14 01:10:51
11,10.3,2026-03-14 01:10:51
12,9.65,2026-03-14 01:10:51
13,12.4,2026-03-14 01:10:51
14,10.67,2026-03-14 01:10:51
15,23.62,2026-03-14 01:10:51
16,9.77,2026-03-14 01:10:51
17,11.12,2026-03-14 01:10:51
18,18.12,2026-03-14 01:10:51
19,9.08,2026-03-14 01:10:51
20,12.09,2026-03-14 01:10:51
21,24.69,2026-03-14 01:10:51
22,18.86,2026-03-14 01:10:51
23,19.49,2026-03-14 01:10:51
24,17.34,2026-03-14 01:10:51
25,8.7,2026-03-14 01:10:51
26,5.13,2026-03-14 01:10:51
27,19.43,2026-03-14 01:10:51
28,15.59,2026-03-14 01:10:51
29,6.07,2026-03-14 01:10:51
30,11.04,2026-03-14 01:10:51
31,5.38,2026-03-14 01:10:51
32,15.93,2026-03-14 01:10:51
33,15.05,2026-03-14 01:10:51
34,24.19,2026-03-14 01:10:51
35,6.5,2026-03-14 01:10:51
36,11.43,2026-03-14 01:10:51
37,14.98,2026-03-14 01:10:51
38,18.21,2026-03-14 01:10:51
39,10.51,2026-03-14 01:10:51
40,7.28,2026-03-14 01:10:51
1,10.53,2026-03-14 01:40:51
2,16.7,2026-03-14 01:40:51
3,7.46,2026-03-14 01:40:51
4,9.74,2026-03-14 01:40:51
5,12.83,2026-03-14 01:40:51
6,6.8,2026-03-14 01:40:51
7,10.3,2026-03-14 01:40:51
8,7.71,2026-03-14 01:40:51
9,15.47,2026-03-14 01:40:51
10,5.2,2026-03-14 01:40:51
11,24.49,2026-03-14 01:40:51
12,18.51,2026-03-14 01:40:51
13,5.29,2026-03-14 01:40:51
14,10.5,2026-03-14 01:40:51
15,15.39,2026-03-14 01:40:51
16,22.44,2026-03-14 01:40:51
17,22.56,2026-03-14 01:40:51
18,17.39,2026-03-14 01:40:51
19,19.82,2026-03-14 01:40:51
20,20.2,2026-03-14 01:40:51
21,20.16,2026-03-14 01:40:51
22,8.52,2026-03-14 01:40:51
23,19.83,2026-03-14 01:40:51
24,24.38,2026-03-14 01:40:51
25,7.18,2026-03-14 01:40:51
26,20.31,2026-03-14 01:40:51
27,24.8,2026-03-14 01:40:51
28,12.56,2026-03-14 01:40:51
29,19.63,2026-03-14 01:40:51
30,20.97,2026-03-14 01:40:51
31,21.9,2026-03-14 01:40:51
32,13.22,2026-03-14 01:40:51
33,20.24,2026-03-14 01:40:51
34,24.33,2026-03-14 01:40:51
35,15.79,2026-03-14 01:40:51
36,22.01,2026-03-14 01:40:51
37,13.0,2026-03-14 01:40:51
38,17.66,2026-03-14 01:40:51
39,7.83,2026-03-14 01:40:51
40,8.87,2026-03-14 01:40:51
1,11.86,2026-03-14 02:10:51
2,9.5,2026-03-14 02:10:51
3,8.38,2026-03-14 02:10:51
4,19.95,2026-03-14 02:10:51
5,23.4,2026-03-14 02:10:51
6,18.36,2026-03-14 02:10:51
7,16.27,2026-03-14 02:10:51
8,7.92,2026-03-14 02:10:51
9,5.87,2026-03-14 02:10:51
10,6.56,2026-03-14 02:10:51
11,18.95,2026-03-14 02:10:51
12,7.66,2026-03-14 02:10:51
13,19.91,2026-03-14 02:10:51
14,8.96,2026-03-14 02:10:51
15,18.39,2026-03-14 02:10:51
16,7.23,2026-03-14 02:10:51
17,17.92,2026-03-14 02:10:51
18,24.14,2026-03-14 02:10:51
19,19.58,2026-03-14 02:10:51
20,23.96,2026-03-14 02:10:51
21,16.95,2026-03-14 02:10:51
22,5.12,2026-03-14 02:10:51
23,6.99,2026-03-14 02:10:51
24,17.81,2026-03-14 02:10:51
25,19.59,2026-03-14 02:10:51
26,22.51,2026-03-14 02:10:51
27,12.89,2026-03-14 02:10:51
28,9.3,2026-03-14 02:10:51
29,17.08,2026-03-14 02:10:51
30,15.66,2026-03-14 02:10:51
31,7.56,2026-03-14 02:10:51
32,15.45,2026-03-14 02:10:51
33,22.14,2026-03-14 02:10:51
34,9.28,2026-03-14 02:10:51
35,10.83,2026-03-14 02:10:51
36,13.1,2026-03-14 02:10:51
37,13.35,2026-03-14 02:10:51
38,18.44,2026-03-14 02:10:51
39,9.5,2026-03-14 02:10:51
40,18.51,2026-03-14 02:10:51
1,19.4,2026-03-14 02:40:51
2,11.74,2026-03-14 02:40:51
3,17.99,2026-03-14 02:40:51
4,5.73,2026-03-14 02:40:51
5,11.95,2026-03-14 02:40:51
6,23.4,2026-03-14 02:40:51
7,12.04,2026-03-14 02:40:51
8,20.24,2026-03-14 02:40:51
9,19.34,2026-03-14 02:40:51
10,11.35,2026-03-14 02:40:51
11,20.24,2026-03-14 02:40:51
12,19.37,2026-03-14 02:40:51
13,14.01,2026-03-14 02:40:51
14,15.35,2026-03-14 02:40:51
15,24.16,2026-03-14 02:40:51
16,9.67,2026-03-14 02:40:51
17,15.87,2026-03-14 02:40:51
18,24.28,2026-03-14 02:40:51
19,14.57,2026-03-14 02:40:51
20,17.46,2026-03-14 02:40:51
21,19.31,2026-03-14 02:40:51
22,8.93,2026-03-14 02:40:51
23,10.79,2026-03-14 02:40:51
24,7.17,2026-03-14 02:40:51
25,23.6,2026-03-14 02:40:51
26,10.26,2026-03-14 02:40:51
27,20.91,2026-03-14 02:40:51
28,24.71,2026-03-14 02:40:51
29,12.99,2026-03-14 02:40:51
30,10.69,2026-03-14 02:40:51
31,6.19,2026-03-14 02:40:51
32,18.56,2026-03-14 02:40:51
33,6.18,2026-03-14 02:40:51
34,9.07,2026-03-14 02:40:51
35,20.28,2026-03-14 02:40:51
36,6.89,2026-03-14 02:40:51
37,15.81,2026-03-14 02:40:51
38,18.22,2026-03-14 02:40:51
39,21.92,2026-03-14 02:40:51
40,9.34,2026-03-14 02:40:51
1,24.76,2026-03-14 03:10:51
2,8.65,2026-03-14 03:10:51
3,15.92,2026-03-14 03:10:51
4,22.1,2026-03-14 03:10:51
5,18.31,2026-03-14 03:10:51
6,19.93,2026-03-14 03:10:51
7,12.89,2026-03-14 03:10:51
8,5.55,2026-03-14 03:10:51
9,21.38,2026-03-14 03:10:51
10,23.81,2026-03-14 03:10:51
11,21.52,2026-03-14 03:10:51
